listener,listener_trial,reverb_condition,sound_heard,natural_rating,typical_source_intensity,typical_source_location,distance_matched_subset
129,40,reverb,Drill_101dB,5,high-intensity,either,1.5
129,41,unaltered,ClankingDishes_078dB,5,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
129,42,unaltered,LeafBlower_114dB,5,high-intensity,outdoor,1.5
129,43,unaltered,horse_neighing,5,control-low-intensity,control-outdoor,0
129,44,reverb,Vacuum_095dB,2,high-intensity,indoor,1.5
129,45,unaltered,train_whistle,2,control-high-intensity,control-outdoor,0
129,46,unaltered,heart_beat,5,control-low-intensity,control-outdoor,0
129,47,unaltered,glass_shattering,5,control-low-intensity,control-outdoor,0
129,48,reverb,SuitcaseRolling_052dB,1,low-intensity,either,1.5
129,49,reverb,FootsepsInPebbles_69dB,3,medium-intensity,outdoor,0
129,50,reverb,FootstepsInSand_055dB,1,low-intensity,outdoor,1.5
129,51,reverb,BicycleBell_092dB,2,high-intensity,outdoor,1
129,52,unaltered,flag_flapping,5,control-low-intensity,control-outdoor,0
129,53,unaltered,chainsaw_revving,3,control-high-intensity,control-outdoor,0
129,54,unaltered,HandsRubbing_059dB,3,low-intensity,either,0
129,55,reverb,car_crash,5,control-high-intensity,control-outdoor,0
129,56,reverb,grandfather_clock_chimes,2,control-low-intensity,control-indoor,0
129,57,reverb,vegetable_peeler,4,control-low-intensity,control-outdoor,0
129,58,unaltered,duck_quack,4,control-low-intensity,control-outdoor,0
129,59,unaltered,WaterSplash_057dB,3,low-intensity,outdoor,1.5
129,60,reverb,flushing,2,control-low-intensity,control-indoor,0
129,61,reverb,NailsFromBox_069dB,4,medium-intensity,either,1.5
129,62,unaltered,breathing,4,control-low-intensity,control-outdoor,0
129,63,reverb,typing,1,control-low-intensity,control-outdoor,0
129,64,reverb,RustlingBranch_052dB,3,low-intensity,outdoor,1.5
129,65,reverb,SawingWood_081dB,4,medium-intensity,either,1.5
129,66,unaltered,dentist_drill,2,control-low-intensity,control-indoor,0
129,67,unaltered,car_accelerating,3,control-low-intensity,control-outdoor,0
129,68,reverb,bear,4,control-low-intensity,control-outdoor,0
129,69,reverb,coloring,5,control-low-intensity,control-outdoor,0
129,70,reverb,rotary_telephone_dialer,1,control-low-intensity,control-indoor,0
129,71,unaltered,airplane_taking_off,5,control-high-intensity,control-outdoor,0
129,72,reverb,CrumplingPaper_069dB,1,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
129,73,reverb,waves_at_beach,3,control-low-intensity,control-outdoor,0
129,74,reverb,ChoppingVegetables_060dB,4,low-intensity,indoor,1.5
129,75,unaltered,Scissors_062dB,4,low-intensity,indoor,1.5
129,76,reverb,busaccelerating,4,control-low-intensity,control-outdoor,0
129,77,reverb,BranchTrimmer_053dB,3,low-intensity,outdoor,1.5
129,78,unaltered,PepperGrinder_056dB,4,low-intensity,indoor,1
129,79,unaltered,boat_horn,3,control-low-intensity,control-outdoor,0
129,80,reverb,horse_galloping,3,control-low-intensity,control-outdoor,0
129,81,unaltered,slicing_bread,4,control-low-intensity,control-outdoor,0
129,82,unaltered,HairDryer_092dB,5,high-intensity,indoor,1.5
129,83,unaltered,rubbing_hands,1,control-low-intensity,control-outdoor,0
129,84,reverb,kettle_whistling,1,control-low-intensity,control-indoor,0
129,85,reverb,BicycleFreewheel_072dB,3,medium-intensity,outdoor,1
129,86,unaltered,GlassSmash_102dB,5,high-intensity,either,1.5
129,87,unaltered,SprayCanShake_076dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
129,88,reverb,siren,3,control-high-intensity,control-outdoor,0
129,89,unaltered,owl_hooting,2,control-low-intensity,control-outdoor,0
129,90,reverb,shuffling_cards,3,control-low-intensity,control-outdoor,0
129,91,unaltered,wolf_howling,3,control-low-intensity,control-outdoor,0
129,92,reverb,crowd_cheering,4,control-high-intensity,control-outdoor,0
129,93,reverb,Velcro_066dB,1,medium-intensity,either,0
129,94,unaltered,scratching,5,control-low-intensity,control-outdoor,0
129,95,unaltered,frog_croaking,3,control-low-intensity,control-outdoor,0
129,96,unaltered,dialup_internet,5,control-low-intensity,control-indoor,0
129,97,reverb,Hatchet_078dB,4,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
129,98,reverb,hair_dryer,1,control-low-intensity,control-indoor,0
129,99,reverb,writing_on_a_chalkboard,3,control-low-intensity,control-indoor,0
129,100,unaltered,Zipper_058dB,5,low-intensity,either,1.5
129,101,unaltered,cat_purring,2,control-low-intensity,control-outdoor,0
129,102,reverb,train_warning_bell,3,control-high-intensity,control-outdoor,0
129,103,unaltered,humming,2,control-low-intensity,control-outdoor,0
129,104,unaltered,CoffeeBeanGrinder_084dB,3,high-intensity,indoor,1
129,105,unaltered,thunder,3,control-high-intensity,control-outdoor,0
129,106,reverb,bus,4,control-low-intensity,control-outdoor,0
129,107,unaltered,race_car_passing_by,5,control-high-intensity,control-outdoor,0
129,108,reverb,whispering,5,control-low-intensity,control-outdoor,0
129,109,reverb,scream,3,control-high-intensity,control-outdoor,0
129,110,reverb,CompressedAirSpray_095dB,4,high-intensity,either,1
129,111,reverb,DroppingStones_092dB,3,high-intensity,outdoor,1
129,112,unaltered,Shovel_059dB,4,low-intensity,outdoor,1.5
129,113,reverb,writing_on_paper,1,control-low-intensity,control-outdoor,0
129,114,reverb,computer_startup_sound,3,control-low-intensity,control-indoor,0
129,115,reverb,cow_mooing,4,control-low-intensity,control-outdoor,0
129,116,reverb,HammerNail_097dB,3,high-intensity,either,1
129,117,reverb,car_idling,2,control-low-intensity,control-outdoor,0
130,1,unaltered,Typing_042dB,3,low-intensity,indoor,0
130,2,unaltered,owl_hooting,5,control-low-intensity,control-outdoor,0
130,3,unaltered,drinking,2,control-low-intensity,control-outdoor,0
130,4,reverb,spraying,3,control-low-intensity,control-outdoor,0
130,5,reverb,cuckoo_clock,3,control-low-intensity,control-indoor,0
130,6,reverb,HairDryer_092dB,4,high-intensity,indoor,1.5
130,7,reverb,motorcycle_reving,2,control-high-intensity,control-outdoor,0
130,8,unaltered,Lawnmower_119dB,4,high-intensity,outdoor,0
130,9,reverb,CrumplingPaper_069dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1.5
130,10,reverb,glass_shattering,5,control-low-intensity,control-outdoor,0
130,11,reverb,car_crash,3,control-high-intensity,control-outdoor,0
130,12,unaltered,Stapler_075dB,4,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
130,13,unaltered,motorboat,4,control-high-intensity,control-outdoor,0
130,14,reverb,cash_register,5,control-low-intensity,control-indoor,0
130,15,unaltered,FootsepsInPebbles_69dB,5,medium-intensity,outdoor,0
130,16,unaltered,waves_at_beach,2,control-low-intensity,control-outdoor,0
130,17,unaltered,thunder,3,control-high-intensity,control-outdoor,0
130,18,reverb,clock_ticking,4,control-low-intensity,control-indoor,0
130,19,unaltered,dentist_drill,4,control-low-intensity,control-indoor,0
130,20,reverb,rubbing_hands,3,control-low-intensity,control-outdoor,0
130,21,unaltered,humming,4,control-low-intensity,control-outdoor,0
130,22,unaltered,bus,3,control-low-intensity,control-outdoor,0
130,23,unaltered,siren,4,control-high-intensity,control-outdoor,0
130,24,unaltered,writing_on_a_chalkboard,5,control-low-intensity,control-indoor,0
130,25,reverb,LeafBlower_114dB,2,high-intensity,outdoor,1.5
130,26,reverb,SprayCanShake_076dB,1,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
130,27,reverb,CoffeeBeanGrinder_084dB,2,high-intensity,indoor,1
130,28,reverb,cow_mooing,3,control-low-intensity,control-outdoor,0
130,29,reverb,car_idling,4,control-low-intensity,control-outdoor,0
130,30,unaltered,Blender_088dB,4,high-intensity,indoor,0
130,31,reverb,horse_galloping,3,control-low-intensity,control-outdoor,0
130,32,reverb,breathing,2,control-low-intensity,control-outdoor,0
130,33,reverb,BicycleBell_092dB,4,high-intensity,outdoor,1
130,34,unaltered,scream,2,control-high-intensity,control-outdoor,0
130,35,reverb,busaccelerating,4,control-low-intensity,control-outdoor,0
130,36,reverb,shuffling_cards,3,control-low-intensity,control-outdoor,0
130,37,reverb,bowling_pins_falling,5,control-low-intensity,control-indoor,0
130,38,unaltered,finger_tapping,1,control-low-intensity,control-outdoor,0
130,39,unaltered,HandsRubbing_059dB,1,low-intensity,either,0
130,40,unaltered,horse_neighing,3,control-low-intensity,control-outdoor,0
130,41,unaltered,train_warning_bell,3,control-high-intensity,control-outdoor,0
130,42,reverb,Scissors_062dB,4,low-intensity,indoor,1.5
130,43,unaltered,bear,1,control-low-intensity,control-outdoor,0
130,44,reverb,coloring,2,control-low-intensity,control-outdoor,0
130,45,reverb,slicing_bread,5,control-low-intensity,control-outdoor,0
130,46,reverb,jackhammer,4,control-high-intensity,control-outdoor,0
130,47,reverb,kettle_whistling,3,control-low-intensity,control-indoor,0
130,48,reverb,hair_dryer,3,control-low-intensity,control-indoor,0
130,49,unaltered,car_skidding,3,control-low-intensity,control-outdoor,0
130,50,reverb,angry_shouting,3,control-low-intensity,control-outdoor,0
130,51,reverb,DroppingStones_092dB,4,high-intensity,outdoor,1
130,52,reverb,blender,2,control-low-intensity,control-outdoor,0
130,53,unaltered,PouringLiquid_059dB,3,low-intensity,either,1.5
130,54,unaltered,flushing,4,control-low-intensity,control-indoor,0
130,55,reverb,fire_alarm,3,control-high-intensity,control-outdoor,0
130,56,unaltered,race_car_passing_by,3,control-high-intensity,control-outdoor,0
130,57,reverb,ClankingDishes_078dB,5,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
130,58,reverb,electric_shaver,5,control-low-intensity,control-indoor,0
130,59,reverb,WalkingLeaves_069dB,1,low-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
130,60,reverb,vegetable_peeler,1,control-low-intensity,control-outdoor,0
130,61,reverb,ElectricCanOpener_083dB,4,high-intensity,indoor,1.5
130,62,reverb,ElectricShaver_072dB,3,medium-intensity,indoor,1.5
130,63,unaltered,printing,4,control-low-intensity,control-indoor,0
130,64,unaltered,SawingWood_081dB,5,medium-intensity,either,1.5
130,65,reverb,pig_snorting,1,control-low-intensity,control-outdoor,0
130,66,unaltered,dialup_internet,3,control-low-intensity,control-indoor,0
130,67,unaltered,WaterSplash_057dB,2,low-intensity,outdoor,1.5
130,68,unaltered,BranchTrimmer_053dB,3,low-intensity,outdoor,1.5
130,69,reverb,flag_flapping,1,control-low-intensity,control-outdoor,0
130,70,unaltered,RustlingBranch_052dB,4,low-intensity,outdoor,1.5
130,71,unaltered,airplane_taking_off,2,control-high-intensity,control-outdoor,0
130,72,reverb,writing_on_paper,3,control-low-intensity,control-outdoor,0
130,73,reverb,CoinDrop_065dB,2,medium-intensity,either,1
130,74,unaltered,shower,3,control-low-intensity,control-indoor,0
130,75,reverb,Hatchet_078dB,1,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
130,76,unaltered,PepperGrinder_056dB,5,low-intensity,indoor,1
130,77,reverb,explosion,4,control-high-intensity,control-outdoor,0
130,78,reverb,cutting_with_scissors,2,control-low-intensity,control-outdoor,0
130,79,unaltered,FootstepsInSand_055dB,3,low-intensity,outdoor,1.5
130,80,reverb,Velcro_066dB,1,medium-intensity,either,0
130,81,reverb,BiteChewApple_057dB,2,low-intensity,either,1.5
130,82,reverb,fireworks,1,control-high-intensity,control-outdoor,0
130,83,unaltered,boat_horn,5,control-low-intensity,control-outdoor,0
130,84,reverb,whispering,4,control-low-intensity,control-outdoor,0
130,85,unaltered,computer_startup_sound,5,control-low-intensity,control-indoor,0
130,86,reverb,frog_croaking,1,control-low-intensity,control-outdoor,0
130,87,unaltered,SuitcaseRolling_052dB,3,low-intensity,either,1.5
130,88,unaltered,NailsFromBox_069dB,1,medium-intensity,either,1.5
130,89,unaltered,GlassSmash_102dB,4,high-intensity,either,1.5
130,90,reverb,cat_purring,3,control-low-intensity,control-outdoor,0
130,91,reverb,chainsaw_revving,3,control-high-intensity,control-outdoor,0
130,92,reverb,scratching,2,control-low-intensity,control-outdoor,0
130,93,unaltered,BoilingKettle_074dB,4,low-intensity-in-plot-5C-medium-otherwise,indoor,1
130,94,unaltered,Shovel_059dB,3,low-intensity,outdoor,1.5
130,95,reverb,heart_beat,3,control-low-intensity,control-outdoor,0
130,96,unaltered,duck_quack,5,control-low-intensity,control-outdoor,0
130,97,unaltered,car_accelerating,3,control-low-intensity,control-outdoor,0
130,98,reverb,Drill_101dB,4,high-intensity,either,1.5
130,99,unaltered,typing,4,control-low-intensity,control-outdoor,0
130,100,unaltered,Vacuum_095dB,4,high-intensity,indoor,1.5
130,101,reverb,HammerNail_097dB,3,high-intensity,either,1
130,102,unaltered,Chainsaw_113dB,5,high-intensity,outdoor,1
130,103,reverb,grandfather_clock_chimes,3,control-low-intensity,control-indoor,0
130,104,unaltered,train_whistle,5,control-high-intensity,control-outdoor,0
130,105,reverb,train_passing_by,4,control-high-intensity,control-outdoor,0
130,106,unaltered,crowd_cheering,2,control-high-intensity,control-outdoor,0
130,107,unaltered,CompressedAirSpray_095dB,3,high-intensity,either,1
130,108,reverb,PeelingVegetables059dB,1,low-intensity,indoor,1.5
130,109,unaltered,wolf_howling,2,control-low-intensity,control-outdoor,0
130,110,reverb,pool_balls_colliding,3,control-low-intensity,control-indoor,0
130,111,unaltered,ChoppingVegetables_060dB,3,low-intensity,indoor,1.5
130,112,reverb,HammerMetal_112dB,4,high-intensity,either,1.5
130,113,unaltered,bees_buzzing,5,control-low-intensity,control-outdoor,0
130,114,unaltered,rotary_telephone_dialer,5,control-low-intensity,control-indoor,0
130,115,unaltered,Ratchet_075dB,3,medium-intensity,either,1.5
130,116,unaltered,Zipper_058dB,3,low-intensity,either,1.5
130,117,unaltered,BicycleFreewheel_072dB,3,medium-intensity,outdoor,1
131,1,reverb,horse_neighing,2,control-low-intensity,control-outdoor,0
131,2,reverb,flag_flapping,4,control-low-intensity,control-outdoor,0
131,3,reverb,spraying,3,control-low-intensity,control-outdoor,0
131,4,reverb,shower,1,control-low-intensity,control-indoor,0
131,5,reverb,cash_register,1,control-low-intensity,control-indoor,0
131,6,unaltered,rubbing_hands,5,control-low-intensity,control-outdoor,0
131,7,unaltered,breathing,3,control-low-intensity,control-outdoor,0
131,8,reverb,ElectricCanOpener_083dB,4,high-intensity,indoor,1.5
131,9,unaltered,ClankingDishes_078dB,2,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
131,10,unaltered,SprayCanShake_076dB,5,high-intensity-in-plot-5C-medium-otherwise,outdoor,1.5
131,11,reverb,waves_at_beach,4,control-low-intensity,control-outdoor,0
131,12,reverb,train_passing_by,3,control-high-intensity,control-outdoor,0
131,13,unaltered,bees_buzzing,5,control-low-intensity,control-outdoor,0
131,14,reverb,race_car_passing_by,2,control-high-intensity,control-outdoor,0
131,15,reverb,flushing,3,control-low-intensity,control-indoor,0
131,16,unaltered,BoilingKettle_074dB,3,low-intensity-in-plot-5C-medium-otherwise,indoor,1
131,17,unaltered,crowd_cheering,3,control-high-intensity,control-outdoor,0
131,18,unaltered,owl_hooting,2,control-low-intensity,control-outdoor,0
131,19,unaltered,Blender_088dB,3,high-intensity,indoor,0
131,20,unaltered,finger_tapping,2,control-low-intensity,control-outdoor,0
131,21,unaltered,Stapler_075dB,3,high-intensity-in-plot-5C-medium-otherwise,indoor,1.5
131,22,unaltered,BicycleBell_092dB,5,high-intensity,outdoor,1
131,23,reverb,DroppingStones_092dB,3,high-intensity,outdoor,1
131,24,reverb,GlassSmash_102dB,5,high-intensity,either,1.5
131,25,reverb,humming,2,control-low-intensity,control-outdoor,0
131,26,unaltered,vegetable_peeler,3,control-low-intensity,control-outdoor,0
131,27,unaltered,electric_shaver,2,control-low-intensity,control-indoor,0
131,28,unaltered,Chainsaw_113dB,5,high-intensity,outdoor,1
131,29,reverb,pig_snorting,1,control-low-intensity,control-outdoor,0
131,30,unaltered,siren,4,control-high-intensity,control-outdoor,0
131,31,unaltered,NailsFromBox_069dB,2,medium-intensity,either,1.5
131,32,reverb,frog_croaking,2,control-low-intensity,control-outdoor,0
131,33,unaltered,blender,4,control-low-intensity,control-outdoor,0
131,34,reverb,HammerNail_097dB,2,high-intensity,either,1
131,35,reverb,BicycleFreewheel_072dB,5,medium-intensity,outdoor,1
131,36,reverb,car_accelerating,3,control-low-intensity,control-outdoor,0
131,37,unaltered,Hatchet_078dB,2,high-intensity-in-plot-5C-medium-otherwise,outdoor,0.5
131,38,unaltered,BranchTrimmer_053dB,2,low-intensity,outdoor,1.5
